"","Genotype","whole_height(ck)","whole_height(salt)","whole_height(salt/ck)","whole_weight(ck)","whole_weight(salt)","whole_weight(salt/ck)","shoot_height(ck)","shoot_height(salt)","shoot_height(salt/ck)","shoot_weight(ck)","shoot_weight(salt)","shoot_weight(salt/ck)","root_length(ck)","root_length(salt)","root_length(salt/ck)","root_weight(ck)","root_weight(salt)","root_weight(salt/ck)","shoot_ABA(ck)","shoot_ABA(salt)","shoot_ABA(salt/ck)","root_ABA(ck)","root_ABA(salt)","root_ABA(salt/ck)","shoot_SA(ck)","shoot_SA(salt)","shoot_SA(salt/ck)","root_SA(ck)","root_SA(salt)","root_SA(salt/ck)","shoot_ACC(ck)","shoot_ACC(salt)","shoot_ACC(salt/ck)","root_ACC(ck)","root_ACC(salt)","root_ACC(salt/ck)","shoot_JA(ck)","shoot_JA(salt)","shoot_JA(salt/ck)","root_JA(ck)","root_JA(salt)","root_JA(salt/ck)","shoot_JA-ILE(ck)","shoot_JA-ILE(salt)","shoot_JA-ILE(salt/ck)","root_JA-ILE(ck)","root_JA-ILE(salt)","root_JA-ILE(salt/ck)","shoot_OPDA(ck)","shoot_OPDA(salt)","shoot_OPDA(salt/ck)","root_OPDA(ck)","root_OPDA(salt)","root_OPDA(salt/ck)","shoot_tz(ck)","shoot_tz(salt)","shoot_tz(salt/ck)","root_tz(ck)","root_tz(salt)","root_tz(salt/ck)","shoot_tzr(ck)","shoot_tzr(salt)","shoot_tzr(salt/ck)","root_tzr(ck)","root_tzr(salt)","root_tzr(salt/ck)","shoot_Na(ck)","shoot_Na(salt)","shoot_Na(salt/ck)","shoot_K(ck)","shoot_K(salt)","shoot_K(salt/ck)"
"59","BY815","45.6","38.85","0.851973684","1.9275","2.1025","1.09079118","28.025","25.65","0.915254237","1.335","1.19","0.891385768","21.7","23.025","1.061059908","0.8875","0.8025","0.904225352","1.06809078771696","NA",NA,"22.1735319894829","64.48",2.90797154150198,"1.90253671562083","NA",NA,"11.262050832603","13.92",1.2360093385214,"267.656875834446","NA",NA,"948.685363716039","580.6",0.61200480391704,"3.93858477970628","NA",NA,"26.0297984224365","248.8",9.55827609427608,"0.220988851802403","NA",NA,"98.3786152497809","128.04",1.30150236080178,"4.73965287049399","NA",NA,"0.270501126831101","6.84",25.2864011330749,"0.500667556742323","NA",NA,"4.46976336546889","7.76",1.73610980392157,"2.83711615487316","NA",NA,"85.056967572305","58.08",0.682836476043277,"NA","6.15799803729146","NA","43.1209602954755","37.5368007850834","0.870500112424954"
"60","BY843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"61","BY855","49.375","45.5","0.921518987","1.715","1.135833333","0.662293489","25.825","22.95","0.888673766","1.1475","0.5925","0.516339869","17.575","13.2","0.751066856","0.5925","0.9125","1.540084388","12.6623376623377","0.583819849874896",0.0461067984003763,"7.19844357976654","0.68",0.0944648648648648,"5.38961038961039","2.33527939949958",0.4332928042445,"16.4396887159533","5.32",0.323607100591716,"497.337662337662","264.512093411176",0.53185614813058,"926.653696498055","279.24",0.30134234726013,"8.24675324675325","0.125104253544621",0.0151701220833635,"19.3579766536965","1.32",0.0681889447236181,"0.51948051948052","0.365659924937448",0.703895355504587,"27.8210116731518","19.72",0.708816783216782,"31.6233766233766","0.21948740617181",0.006940669517548,"0.355761881600889","7.2",20.2382559019555,"1.2987012987013","2.75229357798165",2.11926605504587,"2.91828793774319","1.88",0.644213333333333,"7.5974025974026","11.8015012510425",1.55335999372696,"66.6342412451362","24.52",0.36797897810219,"1.07577174929841","13.2453567937439","0.0812187822533043","31.0991580916745","58.6754643206256","1.8867219539404"
"62","BZN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"63","C8605","40.125","40","0.996884735","1.43","1.643333333","1.149184149","21.25","21.33333333","1.003921569","0.7575","0.8025","1.059405941","18.875","18.5","0.98013245","0.675","0.74","1.096296296","4.61401952085182","3.14625850340136",0.681891025641025,"13.1762652705061","4.46348061316501",0.338751575012391,"20.851818988465","6.71768707482993",0.322163120567375,"37.347294938918","2.61496844003607",0.0700176129037695,"641.348713398403","637.287414965986",0.993667565947241,"1963.35078534031","1490.30658250676",0.759062819356778,"69.2546583850932","5.95238095238095",0.0859491778774289,"45.7678883071553","5.54553651938684",0.12116653672483,"5.36823425022183","2.80612244897959",0.522727272727272,"37.60907504363","69.0261496844004",1.83535887559914,"5.10204081632653","0.38265306122449",0.0750000000000001,"0.087260034904014","0.0901713255184851",1.03336339044184,"1.06477373558119","2.46598639455782",2.31597222222222,"1.96335078534031","1.8034265103697",0.918545235948303,"3.72670807453416","2.16836734693878",0.581845238095239,"32.0680628272251","71.5509467989179",2.23122136140299,"0.14410480349345","2.07203718048025","0.0695474023588949","39.5807860262009","40.5499612703331","1.02448600296848"
"64","CA47","40.35","39.79166667","0.986162743","1.5425","1.539166667","0.997839006","22.675","20.26666667","0.893789048","0.8625","0.746666667","0.865700483","23.55","22.55","0.957537155","0.5675","0.543333333","0.957415565","0.607779578606159","NA",NA,"1.58465387823186","1.13207547169811",0.714399205561071,"2.22852512155592","NA",NA,"3.25271059216013","2.78301886792453",0.855599903241414,"359.52188006483","NA",NA,"716.722268557131","426.792452830189",0.5954781531895,"12.3581847649919","NA",NA,"22.5187656380317","1.32075471698113",0.0586512928022361,"1.47564854132901","NA",NA,"25.6880733944954","1.45754716981132",0.0567402291105121,"3.56564019448947","NA",NA,"0.545415346121768","4.76415094339623",8.73490446734258,"0.607779578606159","NA",NA,"1.62635529608007","0.566037735849057",0.348040638606676,"2.63371150729336","NA",NA,"28.3569641367807","19.3396226415094",0.682006104328521,"1.16186693147964","7.0935960591133","0.163790963257199","48.5600794438928","36.256157635468","0.74662475948704"
"65","CF3","61","51","0.836065574","2.315","1.8275","0.789416847","29.25","22.33333333","0.763532764","1.39","0.86","0.618705036","33.25","29.5","0.887218045","0.915","0.955","1.043715847","9","15.1841868823001",1.68713187581112,"6.85071574642127","0.862745098039216",0.125935030728709,"32.92","9.6585804132974",0.293395516807333,"10.4294478527607","2.07843137254902",0.19928489042676,"78.48","256.33423180593",3.26623638896445,"144.120654396728","118.666666666667",0.823384178786806,"26.72","11.5902964959569",0.433768581435513,"120.961145194274","2.43137254901961",0.0201004425438815,"2.16","3.50404312668464",1.62224218827993,"20.3476482617587","0.588235294117647",0.0289092521430683,"0.16","1.07816711590297",6.73854447439356,"0.102249488752556","0.431372549019608",4.21882352941178,"0.84","6.37915543575921",7.59423266161811,"1.02249488752556","0.588235294117647",0.57529411764706,"2.72","3.54896675651393",1.30476718989483,"12.4233128834356","14.3921568627451",1.15847978697652,"1.70886075949367","14.7584973166369","0.11578826237054","38.4615384615385","46.6457960644007","1.21279069767442"
"66","CHANG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"67","CHANG7-2","41.65","40.55","0.973589436","1.38","1.3","0.942028986","22","22.05","1.002272727","0.965","0.92","0.953367876","17.675","19.525","1.10466761","0.68","0.7925","1.165441176","0.32133676092545","1.96936542669584",6.12866520787745,"14.7579143389199","4.5643153526971",0.309279160176448,"2.24935732647815","0.218818380743983",0.0972804001250392,"9.54376163873371","8.50622406639004",0.891286307053941,"280.848329048843","290.536105032823",1.03449468977362,"1106.14525139665","1151.08921161826",1.04063115595792,"13.3033419023136","0.711159737417943",0.0534572247063923,"74.6275605214153","8.66182572614108",0.116067384028391,"3.26616523136247","1.91466083150985",0.586210646394994,"70.9497206703911","4.61618257261411",0.0650627307478681,"5.71979434447301","0.697858424507659",0.12200760770044,"0.540288175046555","0.881742738589212",1.63198600175404,"0.25706940874036","1.3129102844639",5.10722100656457,"2.1415270018622","1.14107883817427",0.532834205303985,"2.18508997429306","4.32166301969365",1.97779637018921,"94.1340782122905","44.6058091286307",0.473853996084564,"NA","14.0265486725664","NA","40.7405703771849","37.146017699115","0.911769701680886"
"68","CHENG698","53.9","50.575","0.938311688","1.765","1.513","0.857223796","25.025","20.125","0.804195804","1.135","0.668","0.588546256","19.65","17.3","0.880407125","0.415","0.395","0.951807229","1.0211027910143","17.3758865248227",17.0167848699763,"3.55750487329435","27.2369714847591",7.65620075160625,"13.9891082368958","5.31914893617021",0.380235026142777,"12.962962962963","23.4513274336283",1.80910240202275,"161.674608577263","466.717325227964",2.88676947688371,"1008.33333333333","2292.72369714848",2.27377556741999,"6.6712049012934","1.01317122593718",0.151872299071604,"23.9278752436647","128.26941986234",5.36066903375808,"1.51384843430905","1.1052311550152",0.730080455854651,"40.2046783625731","NA",NA,"3.98230088495575","0.397498682877406",0.0998163359225487,"0.723574756335283","NA",NA,"0.476514635806671","4.05268490374873",8.50484874800984,"2.82651072124756","2.26155358898722",0.800122062862376,"4.90129339686862","15.6534954407295",3.19374788922662,"61.2573099415205","218.731563421829",3.57070141719644,"0.910815939278937","13.6755823986195","0.0666016197870213","47.8178368121442","36.2165660051769","0.75738612240985"
"69","CHUAN48-2","46","44","0.956521739","2.233333333","1.995","0.893283582","26.33333333","25","0.949367089","1.326666667","1.125","0.84798995","19.66666667","19","0.966101695","0.845","0.865","1.023668639","0.420168067226891","0.390625",0.929687499999999,"4.03151065801668","2.13248638838476",0.528954669670611,"2.10084033613445","2.95758928571429",1.4078125,"7.69230769230769","4.31034482758621",0.560344827586208,"24.5378151260504","110.379464285714",4.49834118150684,"523.632993512512","578.402903811252",1.10459598798644,"3.19327731092437","0.111607142857143",0.0349506578947369,"109.777571825765","52.7223230490018",0.480264977373345,"1.17647058823529","0.111607142857143",0.0948660714285719,"73.8646895273401","97.459165154265",1.31942834631684,"0.529370378151261","0.111607142857143",0.210829973613017,"0.092678405931418","0.0907441016333938",0.979128856624319,"0.168067226890756","0.892857142857143",5.31250000000001,"1.15848007414272","1.27041742286751",1.09662431941924,"5.63025210084034","4.296875",0.763176305970149,"42.2150139017609","56.5789473684211",1.34025651395228,"0.318725099601594","14.2795138888889","0.0223204446651086","58.1822709163347","41.9921875","0.721735106565094"
"70","CI7","64.16666667","48.5","0.755844156","3.146666667","2.3525","0.747616525","36.16666667","26.33333333","0.728110599","2.186666667","1.395","0.637957317","24.66666667","27.25","1.10472973","0.946666667","0.9525","1.006161972","6.77966101694915","4.86725663716814",0.717920353982301,"37.7055599060298","NA",NA,"13.498789346247","7.35619469026549",0.544952180642088,"18.0501174628034","NA",NA,"257.687651331719","175.16592920354",0.679760664891351,"863.703993735317","NA",NA,"45.4600484261501","21.9579646017699",0.483016744635471,"157.713390759593","NA",NA,"3.38983050847458","6.58185840707965",1.94164823008849,"70.4776820673453","NA",NA,"0.605326876513317","0.204646017699115",0.338075221238938,"0.743931088488645","NA",NA,"0.847457627118644","2.10176991150443",2.48008849557523,"2.50587314017228","NA",NA,"6.71912832929782","5.08849557522124",0.757314836960855,"53.7196554424432","NA",NA,"0.396366639141206","14.6744412050534","0.0270106802434637","38.7448389760528","42.8085519922255","1.10488398257854"
"71","CIMBL1","42.5","38.175","0.898235294","1.57","1.2075","0.76910828","29.55","24.85","0.840947547","1.025","0.74","0.72195122","28.875","30.175","1.045021645","0.63","0.845","1.341269841","16.221142162819","7.4245939675174",0.457710923990023,"30.9018567639257","31.2276945039258",1.01054427707983,"47.6913730255164","1.85614849187935",0.0389200053201708,"38.8594164456233","13.4189864382584",0.345321357489653,"465.370595382746","286.581593194122",0.61581371070173,"1031.5207780725","676.873661670236",0.656190041014048,"178.493317132442","0.502706883217324",0.00281639050298066,"77.7188328912467","45.610278372591",0.586862626159277,"9.05224787363305","0.0606268368136118",0.00669743445605403,"92.6613616268789","15.4532476802284",0.166771213037579,"47.8736330498177","0.262926372776489",0.00549209149226017,"0.59690236200581","18.4511063526053",30.911431294396,"0.668286755771567","1.62412993039443",2.43028896857203,"9.0185676392573","3.24768022840828",0.360110425326447,"8.3232077764277","5.64578499613302",0.678318401725179,"89.5225464190981","42.8622412562455",0.478787109736431,"NA","9.67285945072698","NA","45.2886497064579","37.2374798061389","0.82222543722316"
"72","CIMBL10","46.075","41","0.8898535","1.25","0.87","0.696","17.575","15.5","0.881934566","0.56","0.393333333","0.702380952","28.375","20.33333333","0.716593245","0.7025","0.47","0.669039146","2.72082018927445","10.1910828025478",3.74559217206684,"1.3353115727003","0.28604118993135",0.214213068904144,"8.04416403785489","29.8168789808917",3.70664730860497,"18.3481701285856","8.75286041189931",0.477042688756344,"66.0883280757098","244.426751592357",3.69848593101562,"233.679525222552","170.594965675057",0.730038138825323,"4.77129337539432","47.093949044586",9.87026898984051,"109.44609297725","2.34553775743707",0.0214309866495154,"1.81388012618297","7.04617834394904",3.88458875657711,"29.2779426310584","23.1693363844394",0.791358077184736,"0.0788643533123029","7.56369426751592",95.9076433121018,"0.153313550939664","1.09839816933638",7.16439063999405,"0.473186119873817","1.99044585987261",4.20647558386412,"2.86844708209693","1.08695652173913",0.378935532233883,"3.86435331230284","5.97133757961783",1.54523592876641,"32.4925816023739","11.7276887871854",0.360934348975477,"0.266731328806984","11.6647127784291","0.0228665149218449","40.349175557711","39.9765533411489","0.990765059969338"
"73","CIMBL100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"74","CIMBL101","39.125","31.5","0.805111821","1.3875","1.68","1.210810811","21.5","25.33333333","1.178294574","0.695","0.865","1.244604317","17.25","20.25","1.173913043","0.695","0.8325","1.197841727","4.23728813559322","24.1379310344828",5.69655172413794,"41.602634467618","17.0343137254902",0.409452765274976,"3.24027916251246","21.1967545638945",6.54164456233422,"11.635565312843","8.39460784313725",0.721461108028118,"70.3389830508474","320.486815415822",4.55631858061048,"717.069154774973","169.914215686275",0.236956525817369,"32.4027916251246","54.6653144016227",1.68705570291777,"100.603732162459","63.7867647058824",0.634039745194313,"15.5533399800598","10.395537525355",0.668379752431479,"38.1997804610318","42.8308823529412",1.12123373056119,"1.43529137587238","12.0689655172414",8.40872154610823,"4.93962678375412","50.1225490196078",10.1470315904139,"0.747756729810568","2.23123732251521",2.98390804597701,"3.78704720087816","3.86029411764706",1.01934143222506,"3.14057826520439","3.04259634888438",0.968801313628898,"46.8166849615807","18.4436274509804",0.393954152587178,"0.334190231362468","17.7906976744186","0.0187845489524002","51.7095115681234","45.6395348837209","0.882613923428657"
"75","CIMBL102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"76","CIMBL103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"77","CIMBL104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"78","CIMBL105","46.9","44.1","0.940298507","1.4625","1.69","1.155555556","26.15","24.05","0.919694073","1.1075","0.9475","0.855530474","12.95","13.325","1.028957529","0.545","0.4675","0.857798165","5.26802218114603","1.73956262425447",0.330211712183041,"3.44827586206897","18.1350114416476",5.2591533180778,"23.5212569316081","5.01988071570577",0.213418897225684,"7.31452455590387","24.7139588100686",3.37875122589081,"227.68022181146","188.419483101392",0.827561926996981,"1035.37095088819","949.027459954233",0.916606226145434,"17.1903881700555","1.04373757455268",0.060716347078817,"38.2445141065831","28.8901601830664",0.755406647409687,"2.63401109057301","1.32908876739563",0.504587384674412,"6.26959247648903","54.5766590389016",8.7049771167048,"9.4731977818854","0.0139746520874751",0.00147517790816079,"0.429893312434692","2.63157894736842",6.1214698420511,"1.1090573012939","2.73359840954274",2.4647945659377,"2.40334378265413","10.3546910755149",4.3084518953338,"4.89833641404806","10.5367793240557",2.15109343936382,"25.3396029258098","47.9405034324943",1.891920073604,"1.55330882352941","26.2941659819228","0.0590742761948528","44.5772058823529","36.9967132292523","0.829946886462403"
"79","CIMBL106","48.875","46.56666667","0.952770673","1.7325","1.926666667","1.112073112","27.825","31.3","1.124887691","1.395","1.573333333","1.127837515","20.75","20.05","0.96626506","0.355","0.7425",NA,"2.68456375838926","1.32933104631218",0.495175814751287,"150.83135391924","54.0519877675841",0.358360422837053,"3.16395014381592","1.45797598627787",0.460808773844793,"35.6888361045131","25.5351681957187",0.715494563088024,"487.344199424736","338.636363636364",0.694860765832634,"1800.29691211401","203.899082568807",0.113258585957012,"6.18408437200384","1.32933104631218",0.214960043612962,"599.049881235154","89.9464831804281",0.150148570257574,"0.34725230105465","0.25881102058319",0.745311175180546,"179.750593824228","79.6636085626911",0.443189682258249,"0.671140939597315","0.166318010291595",0.247813835334477,"5.53165575161181","20.9097859327217",3.78002299341007,"0.143815915627996","0.857632933104631",5.96340766152087,"0.950118764845606","1.26146788990826",1.32769495412844,"2.4928092042186","7.46140651801029",2.99317192241721,"81.2945368171021","16.6284403669725",0.204545606851583,"NA","17.1150278293135","NA","NA","59.6011131725417","NA"
"80","CIMBL107","47.275","40.94166667","0.866032082","1.75","1.89","1.08","25.025","21.76666667","0.86979687","1.015","0.98","0.965517241","21.05","15.26666667","0.725257324","0.3375","0.353333333","1.04691358","95.0052029136316","11.2234580384226",0.118135193591721,"333.423913043478","18.3778234086242",0.0551184923746839,"21.0718002081165","1.21334681496461",0.0575815451447404,"102.554347826087","19.0965092402464",0.186208675156616,"359.469302809573","235.591506572295",0.6553869961383,"2031.84782608696","730.184804928131",0.359369828563569,"104.578563995838","0.202224469160768",0.00193370860560694,"1135.92391304348","10.5749486652977",0.00930955721934249,"2.28928199791883","0.0286385743174924",0.0125098499632319,"303.532608695652","58.6242299794661",0.193139808705851,"35.3798126951093","0.144703033367037",0.0040899886784036,"52.8260869565217","12.5256673511294",0.237111398416441,"0.416233090530697","0.859453993933266",2.06483822042467,"1.30434782608696","2.05338809034908",1.57426420260096,"5.15088449531738","6.52173913043478",1.266139657444,"44.4565217391304","120.123203285421",2.70203782451314,"NA","11.1361361361361","NA","58.0110775427996","38.8138138138138","0.669075898222673"
"81","CIMBL108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"82","CIMBL109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
