"Genotype","whole_height(ck)","whole_height(salt)","whole_height(salt/ck)","whole_weight(ck)","whole_weight(salt)","whole_weight(salt/ck)","shoot_height(ck)","shoot_height(salt)","shoot_height(salt/ck)","shoot_weight(ck)","shoot_weight(salt)","shoot_weight(salt/ck)","root_length(ck)","root_length(salt)","root_length(salt/ck)","root_weight(ck)","root_weight(salt)","root_weight(salt/ck)","shoot_ABA(ck)","shoot_ABA(salt)","shoot_ABA(salt/ck)","root_ABA(ck)","root_ABA(salt)","root_ABA(salt/ck)","shoot_SA(ck)","shoot_SA(salt)","shoot_SA(salt/ck)","root_SA(ck)","root_SA(salt)","root_SA(salt/ck)","shoot_ACC(ck)","shoot_ACC(salt)","shoot_ACC(salt/ck)","root_ACC(ck)","root_ACC(salt)","root_ACC(salt/ck)","shoot_JA(ck)","shoot_JA(salt)","shoot_JA(salt/ck)","root_JA(ck)","root_JA(salt)","root_JA(salt/ck)","shoot_JA-ILE(ck)","shoot_JA-ILE(salt)","shoot_JA-ILE(salt/ck)","root_JA-ILE(ck)","root_JA-ILE(salt)","root_JA-ILE(salt/ck)","shoot_OPDA(ck)","shoot_OPDA(salt)","shoot_OPDA(salt/ck)","root_OPDA(ck)","root_OPDA(salt)","root_OPDA(salt/ck)","shoot_tz(ck)","shoot_tz(salt)","shoot_tz(salt/ck)","root_tz(ck)","root_tz(salt)","root_tz(salt/ck)","shoot_tzr(ck)","shoot_tzr(salt)","shoot_tzr(salt/ck)","root_tzr(ck)","root_tzr(salt)","root_tzr(salt/ck)","shoot_Na(ck)","shoot_Na(salt)","shoot_Na(salt/ck)","shoot_K(ck)","shoot_K(salt)","shoot_K(salt/ck)"
"04K5672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"04K5686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"04K5702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"832","51.9","42.73333333","0.823378292","2.3975","1.6275","0.678832117","33.3","28.175","0.846096096","1.7","1.025","0.602941176","23.2","17.8","0.767241379","0.6975","0.6025","0.863799283","4.20978363123236","6.6716085989622",1.320332644527,"3.95421436004162","2.37892948173322",0.630391312061793,"5.64440263405456","2.70570793180133",0.575133808552699,"7.33610822060354","6.75446049277825",0.958548256396141,"206.514581373471","287.842846553002",1.06229278154605,"716.961498439126","263.508920985557",0.847767065050765,"34.5484477892756","0.963676797627873",-0.0104448123184873,"70.7596253902185","2.50637213254036",0.215725308547107,"18.8852304797742","1.1119347664937",0.0361088508253018,"16.7013527575442","21.5378079864061",1.09032893297455,"254.915333960489","0.175175611564122",-0.314381494185972,"0.37246087408949","0.514018691588785",0.673835520992559,"2.7516462841016","2.29799851742031",0.822010514546187,"2.54942767950052","3.2285471537808",1.25234661100112,"10.1364063969897","5.89325426241661",0.765848913021453,"46.1498439125911","49.4052676295667",1.01778845641664,"NA","12.6070409134158","NA","42.8267045454545","88.7963843958135","2.07338821275797"
"835A","46.075","46.05","0.999457406","1.385","1.1175","0.806859206","28.825","26.85","0.931483088","1.0625","0.85","0.8","17.25","19.2","1.113043478","0.3225","0.2675","0.829457364","11.7100371747212","30.2373158756137",1.38555217169107,"8.19587628865979","63.4471273938385",1.97287768196304,"9.38661710037175","9.86088379705401",1.02201186446286,"3.91752577319588","65.736885928393",3.06538408816313,"164.869888475836","133.837970540098",0.959153708513354,"210.824742268041","277.185678601166",1.05114166106026,"56.8308550185874","1.88216039279869",0.156536592356103,"33.4536082474227","244.171523730225",1.56627375721827,"0.464684014869888","0.490998363338789",0.928127182621712,"27.0103092783505","29.6003330557868",1.02777940589032,"12.0353159851301","0.364188625204583",-0.406007292227023,"0.53557381443299","62.1565362198168",-6.61362345023979,"0.929368029739777","2.49590834697218",-12.4866479766576,"5.82474226804124","12.6144879267277",1.43852492299688,"2.60223048327138","3.55973813420622",1.32761208645147,"70.8247422680412","91.2989175686928",1.0596051884816,"1.32011605415861","14.8224043715847","0.0890622075248021","48.568665377176","43.488160291439","0.895395415000955"
"835B","42.5","39.925","0.939411765","1.595","1.385","0.868338558","25.325","23.25","0.918065153","1.1525","0.925","0.802603037","17.175","16.675","0.970887918","0.4425","0.46","1.039548023","8.76143560872625","8.82943143812709",1.00356201264291,"33.2485156912638","9.88786952089704",0.653910412079188,"10.1688951442646","4.21404682274248",0.620188250619224,"30.4071246819338","12.89500509684",0.748779482043538,"98.9795918367347","131.638795986622",1.06205733370673,"966.836301950806","927.879714576962",0.994017032945539,"94.9683321604504","0.869565217391305",-0.0306930070331764,"78.498727735369","37.4108053007136",0.830137785153805,"5.87614356087263","3.27759197324415",0.670341936815774,"79.813401187447","7.59429153924567",0.462908605893743,"78.9584799437016","2.48965244147157",0.208779897864291,"26.2510602205259","6.77879714576962",0.585670636510668,"0.738916256157635","1.07023411371237",-0.22433575286813,"2.33248515691264","2.34454638124363",1.00608979030461,"5.5594651653765","5.18394648829431",0.959233345405711,"74.6819338422392","41.2844036697248",0.862573456291381,"1.58714703018501","13.6666666666667","0.116132709525732","43.4810126582278","35.4222222222222","0.814659550380075"
"8902","46.3","43.1","0.930885529","1.73","1.745","1.00867052","26.03333333","26.4","1.014084507","1.236666667","1.095","0.885444744","20.26666667","16.7","0.824013158","0.493333333","0.65","1.317567568","0.50055617352614","4.60992907801418",-2.20828639449237,"14.6328852119959","1.06951871657754",0.0250473170558286,"1.16796440489433","2.4822695035461",5.85572046598483,"19.7001034126163","5.4367201426025",0.568060925949761,"511.401557285873","416.863672182821",0.96722931186898,"2189.71044467425","421.702317290553",0.785838955542222,"12.7363737486096","0.630417651694247",-0.181324281780698,"300.827300930714","5.52584670231729",0.299557626622515,"2.51353498331479","1.14263199369582",0.144662901864315,"176.008273009307","34.4474153297683",0.684539744208112,"2.55839822024472","0.180830575256107",-1.82055424309968,"3.16112402127345","4.36274509803922",1.27992532524262,"0.444938820912125","2.20646178092987",-0.977243963675464,"3.30920372285419","2.89661319073084",0.888723523745406,"3.89321468298109","4.29472025216706",1.07221061226038,"121.044467425026","43.1372549019608",0.784875524181783,"NA","4.13333333333333","NA","55.4063926940639","74.6222222222222","1.346816109005"
"9642","55.83333333","54.125","0.969402985","2.63","2.3175","0.881178707","35.8","32.225","0.900139665","1.8675","1.4925","0.799196787","20.03333333","21.9","1.093178037","0.7625","0.825","1.081967213","5.90225563909774","5.04032258064516",0.911079012171809,"23.5527359238699","6.25",0.580069988380152,"7.70676691729323","2.45967741935484",0.440737846354488,"19.4290245836638","8.65963855421687",0.727617710668541,"163.984962406015","144.395161290323",0.9750536012162,"403.489294210944","360.090361445783",0.981034648812818,"25.3383458646617","0.604838709677419",-0.155551932956583,"19.6669310071372","0.225903614457831",-0.499388224142576,"0.300751879699248","0.389472419354839",0.78484063883198,"5.03568596352102","30.2710843373494",2.10955025174967,"71.4285714285714","0.122778548387097",-0.49133787183075,"0.272179392772176","0.301204819277109",0.922132029457924,"0.300751879699248","1.04838709677419",-0.039329236408427,"1.18953211736717","0.451807228915663",-4.57766444333594,"2.5187969924812","2.58064516129032",1.02625948789487,"22.4028548770817","7.53012048192771",0.649336991461799,"NA","14.177277179236","NA","54.963503649635","63.0999020568071","1.14803274658467"
"975-12","49.7","48.29166667","0.971663313","2.71","2.145","0.791512915","25.4","22.125","0.871062992","1.5875","1.195","0.752755906","24.3","26.16666667","1.076817558","1.1225","0.95","0.846325167","0.341167551175133","54.8020527859238",-3.72307631515826,"8.21234119782214","1.07843137254902",0.0358597018212137,"2.76724791508719","3.1891495601173",1.13941202791816,"10.8892921960073","5.24509803921569",0.694073145729691,"213.1159969674","281.598240469208",1.05196815798829,"773.729582577132","503.333333333333",0.935354771393858,"10.3487490523124","0.549853372434018",-0.255942669366382,"21.7332123411978","0.147058823529412",-0.622611635496134,"0.880813229719485","1.13652573313783",-1.00840229825951,"11.5698729582577","19.8039215686275",1.21952067269695,"5.15542077331312","0.147661070381232",-1.16632856791207,"0.114637801400052","0.980392156862745",0.00914258144689512,"0.568612585291888","3.0425219941349",-1.97090612956339,"3.03992740471869","0.882352941176471",-0.112573625227703,"6.82335102350265","18.2184750733138",1.51140944603437,"56.8058076225045","18.578431372549",0.723332361422315,"NA","15.1139937106918","NA","48.0612244897959","36.2814465408805","0.754900586200911"
"9782","43.05","47.8","1.110336818","1.7925","2.36","1.316596932","21.7","24.825","1.144009217","1.0275","1.3125","1.277372263","21.35","22.975","1.076112412","0.765","1.0475","1.369281046","4.08805031446541","1.99826238053866",0.491650910468866,"20.5445544554455","0.812182741116751",-0.0688249171565105,"5.39083557951483","2.17202432667246",0.460413972446223,"10.3960396039604","5.32994923857868",0.714668104712836,"1118.37376460018","437.923544743701",0.866433636603066,"1450.69306930693","343.248730964467",0.802008021389195,"12.2192273135669","0.390964378801043",-0.375203677029878,"55.9405940594059","0.50761421319797",-0.168485246086766,"2.38095238095238","0.975955343179844",-0.028055830117684,"69.5049504950495","20.6091370558376",0.713381422351312,"23.6747529200359","0.0358128583840139",-1.05215478279177,"0.180390664780764","0.304568527918782",0.694171464323723,"0.988319856244385","0.912250217202433",7.8169891890368,"2.27722772277228","0.609137055837563",-0.602353350769704,"3.41419586702606","2.91051259774109",0.870016027577398,"70.1980198019802","12.5888324873096",0.595770266468866,"NA","3.34119496855346","NA","NA","63.5220125786164","NA"
"A619","37.4","43.05","1.151069519","1.4975","1.8625","1.243739566","19.1","21.975","1.15052356","0.9775","0.7675","0.78516624","18.3","21.075","1.151639344","0.52","1.095",NA,"0.373134328358209","6.8936877076412",-1.95838230657303,"5.7426597582038","12.8813559322034",1.46218211915764,"1.86567164179104","1.578073089701",0.731541197343852,"7.7720207253886","5.33898305084746",0.816879066888266,"179.850746268657","304.52657807309",1.10142876237735,"519.86183074266","480.932203389831",0.987553214950169,"7.08955223880597","0.705980066445183",-0.177761836414482,"16.4075993091537","32.8389830508475",1.24801110054945,"2.43270470149254","0.984354734219269",-0.0177377719789971,"16.7962003454231","9.19491525423729",0.786434087263235,"33.5820895522388","0.392522840531562",-0.266124771468352,"0.350399323546344","4.23728813559322",-1.37689373888795,"2.46268656716418","2.36710963455149",0.956079798341138,"3.84283246977547","3.34745762711864",0.89748359795186,"4.62686567164179","5.39867109634551",1.10070840036162,"65.5008635578584","94.0677966101695",1.0865487698106,"NA","9.52380952380953","NA","53.6873290793072","43.2219662058372","0.80506828980055"
"B11","44.275","53.7175","1.213269339","1.54","2.223333333","1.443722944","23.45","33.025","1.408315565","0.7225","1.17","1.619377163","21.05","20.825","0.989311164","0.8025","1.085","1.352024922","7.25469728601253","0.37359900373599",-0.496844879947582,"5.42372881355932","2.05761316872428",0.426752823728331,"20.1983298538622","0.87173100871731",-0.0456728714848753,"33.771186440678","3.13786008230453",0.32490580653906,"251.983298538622","237.920298879203",0.989614161211136,"374.618644067797","508.847736625514",1.05167819705053,"11.8475991649269","0.684931506849315",-0.153081417090432,"28.2203389830509","10.2366255144033",0.696389853240282,"12.0563674321503","1.55277646326276",0.176753632465198,"30.2118644067797","21.9650205761317",0.906466683939831,"0.313152400835073","10.6724782067248",-2.03922061135213,"0.423728813559322","0.977366255144033",0.0266622140296831,"1.61795407098121","0.809464508094645",-0.439315991906804,"0.932203389830509","2.36625514403292",-12.2686089666667,"8.08977035490606","10.8343711083437",1.13973175078879,"31.7796610169492","9.05349794238683",0.636964935798293,"NA","2.55736137667304","NA","50.5919765166341","52.3900573613767","1.03554083015815"
"B110","59.275","59.13333333","0.99761001","2.1825","2.185","1.001145475","36.425","39.86666667","1.094486388","1.2675","1.53","1.207100592","22.8","28.3","1.24122807","0.8975","0.966666667","1.077065924","12.0951417004049","5.48227535037098",0.682572845892027,"2.94550810014728","1.11553784860558",0.101211287097525,"6.47773279352227","1.85490519373454",0.330680431198057,"5.74374079528719","4.42231075697211",0.85043947805903,"438.663967611336","268.672712283594",0.919417952688286,"504.565537555228","618.725099601594",1.03277204988101,"12.5506072874494","0.78318219291014",-0.0966056265009606,"26.4359351988218","2.74900398406375",0.308801161932409,"10.2732793522267","1.60491005770816",0.203072898313727,"52.540500736377","19.6414342629482",0.751628916943938,"0.961538461538462","0.645182110469909",11.1732455886474,"0.0846833578792342","2.07171314741036",-0.29502802916468,"1.01214574898785","1.27782357790602",20.3070326230998,"1.87776141384389","1.07569721115538",0.115809074475749,"5.06072874493927","6.2242374278648",1.12762201690258,"22.5699558173785","24.3824701195219",1.02478480283731,"NA","9.47115384615385","NA","47.0731707317073","40.0480769230769","0.850762255878836"
"B111","39.75","40.43333333","1.017190776","1.68","1.59","0.946428571","23.5","26.63333333","1.133333333","1.065","1.096666667","1.029733959","16.25","13.8","0.849230769","0.615","0.493333333","0.802168022","1.94585448392555","15.730880929332",4.1394332807009,"42.1616358325219","25.4683318465656",0.865275031419055,"4.31472081218274","6.14714424007744",1.24209788276819,"12.6095423563778","9.90187332738626",0.904622492027533,"731.387478849408","360.890609874153",0.892892409819609,"1949.26971762415","352.319357716325",0.774174969462264,"13.5363790186125","1.45208131655373",0.143164453159607,"141.090555014606","27.2078501338091",0.667455501493093,"0.762995600676819","1.88770571151985",-2.34881739071578,"126.241480038948","53.1222123104371",0.821090066344264,"20.7275803722504","0.28004820909971",-0.419860836891353,"0.449539087494784","3.65744870651204",-1.62190514637195,"1.01522842639594","4.16263310745402",94.3616520712027,"3.94352482960078","6.60124888492417",1.37547796196081,"5.66835871404399","12.4394966118103",1.45303890232745,"121.665043816943","99.5093666369313",0.958131936494357,"1.40461215932914","16.5178571428571","0.0850359793756022","45.8071278825996","38.8888888888889","0.848970251716247"
"B113","41.9","40.375","0.963603819","1.0425","0.915","0.877697842","22.975","22.075","0.960826986","0.7925","0.635","0.80126183","18.925","18.3","0.966974901","0.25","0.28","1.12","1.38422818791946","8.41088045812455",6.54951205766158,"94.6597353497164","51.7951425554382",0.867482616417667,"2.89429530201342","3.54330708661417",1.1903744259435,"14.6030245746692","53.1151003167899",1.48158242058428,"128.859060402685","151.145311381532",1.03283220140096,"747.353497164461","762.460401267159",1.00302458443278,"4.44630872483221","0.536864710093057",-0.416875468448251,"582.41965973535","676.927138331573",1.02361675409136,"0.360078649328859","0.59179735146743",0.513583481829556,"203.875236294896","70.4329461457233",0.800123095766543,"15.0587248322148","0.193507587687903",-0.605628416517774,"1.70224169592223","17.8458289334741",5.41741015263625,"0.880872483221476","9.30565497494631",-17.5857772993317,"10.8223062381853","10.454065469905",0.985464260563684,"3.85906040268456","29.0980672870437",2.49601045118529,"137.287334593573","191.763463569166",1.06789545416156,"NA","5.6980056980057","NA","50.6495468277946","52.9677113010446","1.04576871104359"
"B114","42.825","38.625","0.901926445","1.695","1.5525","0.915929204","23.625","18.65","0.789417989","1.005","0.845","0.84079602","19.2","19.975","1.040364583","0.69","0.7075","1.025362319","11.9543317662861","1.92837465564738",0.264672591698873,"67.0616113744076","19.7841726618705",0.709737945644266,"6.7494963062458","0.459136822773186",-0.407656516423484,"19.9526066350711","18.2104316546763",0.969477375996115,"208.428475486904","238.70523415978",1.02540145795049,"1269.62085308057","1216.27697841727",0.993993711927685,"42.9482874412357","0.0918273645546373",-0.635065687622783,"680.85308056872","677.113309352518",0.999155661375232,"4.60040295500336","0.183654729109275",-1.11044427591025,"285.63981042654","87.9496402877698",0.791684678883728,"7.05171255876427","0.0918273645546373",-1.22248553526668,"1.63006377792823","18.3003597122302",5.94925672875403,"0.973807924781733","2.02020202020202",-26.494566513941,"10.2843601895735","16.726618705036",1.20868960694659,"3.79449294828744","5.78512396694215",1.31625266970864,"110.189573459716","192.940647482014",1.11913148456957,"NA","8.34099264705882","NA","55.9174757281553","65.234375","1.16661873860578"
"B151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"B73","42.025","59.35","1.41225461","1.3325","1.7375","1.303939962","21.925","26.63333333","1.214747244","0.545","1.405","2.577981651","18.525","28.8","1.55465587","0.7875","0.9825","1.247619048","25.503355704698","6.76923076923077",0.590459901486861,"4.14225941422594","0.201477501678979",-1.1272381792078,"22.0517737296261","2.38461538461538",0.280933536673615,"50.7531380753138","3.5594358629953",0.323302941315805,"249.185043144775","381.076923076923",1.07698267785368,"667.154811715481","368.938885157824",0.908905259418752,"39.0699904122723","0.230769230769231",-0.400053256326889,"47.907949790795","0.503693754197448",-0.177238806162308,"4.93767976989453","1.2566145",0.143040790373758,"92.8033472803347","14.1705842847549",0.585184506174007,"1.77372962607862","0.201516",-2.79520140486017,"0.0836820083682009","0.530557421087979",0.255500099002051,"1.1025886864813","2.03846153846154",7.292543383601,"1.29707112970711","0.805910006715917",-0.829588395628793,"11.5532118887824","30.5769230769231",1.39775096731579,"24.2259414225941","15.0772330423103",0.851215854754038,"NA","12.0183887915937","NA","49.248275862069","35.4859894921191","0.720552930451935"
"B77","42.09166667","41.35","0.982379727","1.550833333","1.7475","1.126813541","24.66666667","24.05","0.975","0.983333333","0.8325","0.846610169","19.1","19","0.994764398","0.486666667","1.03",NA,"0.857449088960343","1.85185185185185",-4.0065818573781,"1.25215889464594","0.909752547307133",-0.420611858100365,"7.18113612004287","2.44107744107744",0.452680044450643,"5.22452504317789","1.92867540029112",0.397270951072414,"461.736334405145","480.850168350168",1.00661153013289,"203.32469775475","301.673944687045",1.07423464130986,"33.4941050375134","0.21043771043771",-0.443862601852989,"54.9222797927461","1.67394468704512",0.12860542547334,"1.88633944265809","1.2912734006734",0.402794670477856,"39.8100172711572","4.33042212518195",0.397833293790679,"2.51875669882101","0.222484427609428",-1.6269262280906,"0.341368480138169","0.400291120815138",0.851850883343933,"0.589496248660236","2.60942760942761",-1.81486210821302,"3.49740932642487","1.12809315866084",0.0962672291764519,"6.59163987138264","8.58585858585858",1.14016016367438,"22.7979274611399","29.8762736535662",1.08648019874431,"NA","11.5245374094932","NA","33.2478632478633","45.1327433628319","1.35746297518029"
